id,gender,age,age_group,directory,file,masked,label
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,mask2.jpg,0,4
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,mask4.jpg,0,4
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,mask1.jpg,0,4
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,incorrect_mask.jpg,1,10
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,mask5.jpg,0,4
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,mask3.jpg,0,4
001313,1,45,1,../input/data/train/images/001313_female_Asian_45,normal.jpg,2,16
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,incorrect_mask.jpg,1,9
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,mask2.jpg,0,3
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,mask3.jpg,0,3
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,mask4.jpg,0,3
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,normal.jpg,2,15
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,mask5.jpg,0,3
001315,1,24,0,../input/data/train/images/001315_female_Asian_24,mask1.jpg,0,3
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,mask5.jpg,0,3
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,normal.jpg,2,15
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,mask2.jpg,0,3
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,incorrect_mask.jpg,1,9
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,mask4.jpg,0,3
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,mask1.jpg,0,3
001317,1,25,0,../input/data/train/images/001317_female_Asian_25,mask3.jpg,0,3
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,normal.jpg,2,12
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,mask1.jpg,0,0
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,mask2.jpg,0,0
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,mask5.jpg,0,0
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,mask4.jpg,0,0
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,mask3.jpg,0,0
001320,0,26,0,../input/data/train/images/001320_male_Asian_26,incorrect_mask.jpg,1,6
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,mask3.jpg,0,3
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,mask5.jpg,0,3
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,mask1.jpg,0,3
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,incorrect_mask.jpg,1,9
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,mask4.jpg,0,3
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,normal.jpg,2,15
001321,1,27,0,../input/data/train/images/001321_female_Asian_27,mask2.jpg,0,3
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,mask3.jpg,0,0
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,mask5.jpg,0,0
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,incorrect_mask.jpg,1,6
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,mask1.jpg,0,0
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,mask4.jpg,0,0
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,mask2.jpg,0,0
001323,0,24,0,../input/data/train/images/001323_male_Asian_24,normal.jpg,2,12
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,incorrect_mask.jpg,1,9
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,mask4.jpg,0,3
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,normal.jpg,2,15
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,mask2.jpg,0,3
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,mask5.jpg,0,3
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,mask1.jpg,0,3
001325,1,23,0,../input/data/train/images/001325_female_Asian_23,mask3.jpg,0,3
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,mask3.jpg,0,0
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,incorrect_mask.jpg,1,6
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,mask2.jpg,0,0
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,mask5.jpg,0,0
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,mask4.jpg,0,0
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,mask1.jpg,0,0
001326,0,25,0,../input/data/train/images/001326_male_Asian_25,normal.jpg,2,12
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,mask2.jpg,0,1
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,mask1.jpg,0,1
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,incorrect_mask.jpg,1,7
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,mask4.jpg,0,1
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,mask3.jpg,0,1
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,mask5.jpg,0,1
001328,0,55,1,../input/data/train/images/001328_male_Asian_55,normal.jpg,2,13
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,normal.jpg,2,15
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,mask5.jpg,0,3
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,incorrect_mask.jpg,1,9
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,mask3.jpg,0,3
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,mask2.jpg,0,3
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,mask1.jpg,0,3
001330,1,28,0,../input/data/train/images/001330_female_Asian_28,mask4.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,mask4.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,mask5.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,mask1.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,mask3.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,mask2.jpg,0,3
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,incorrect_mask.jpg,1,9
001331,1,23,0,../input/data/train/images/001331_female_Asian_23,normal.jpg,2,15
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,mask4.jpg,0,0
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,mask1.jpg,0,0
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,incorrect_mask.jpg,1,6
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,mask5.jpg,0,0
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,mask2.jpg,0,0
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,normal.jpg,2,12
001332,0,25,0,../input/data/train/images/001332_male_Asian_25,mask3.jpg,0,0
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,mask1.jpg,0,3
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,mask3.jpg,0,3
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,mask5.jpg,0,3
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,mask4.jpg,0,3
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,mask2.jpg,0,3
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,normal.jpg,2,15
001334,1,24,0,../input/data/train/images/001334_female_Asian_24,incorrect_mask.jpg,1,9
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,mask5.jpg,0,1
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,mask3.jpg,0,1
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,mask4.jpg,0,1
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,normal.jpg,2,13
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,mask2.jpg,0,1
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,incorrect_mask.jpg,1,7
001335,0,30,1,../input/data/train/images/001335_male_Asian_30,mask1.jpg,0,1
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,normal.jpg,2,12
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,mask1.jpg,0,0
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,mask2.jpg,0,0
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,incorrect_mask.jpg,1,6
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,mask4.jpg,0,0
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,mask3.jpg,0,0
001336,0,26,0,../input/data/train/images/001336_male_Asian_26,mask5.jpg,0,0
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,mask5.jpg,0,3
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,mask4.jpg,0,3
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,normal.jpg,2,15
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,mask3.jpg,0,3
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,mask2.jpg,0,3
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,incorrect_mask.jpg,1,9
001337,1,25,0,../input/data/train/images/001337_female_Asian_25,mask1.jpg,0,3
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,mask5.jpg,0,4
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,mask3.jpg,0,4
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,mask4.jpg,0,4
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,incorrect_mask.jpg,1,10
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,mask1.jpg,0,4
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,mask2.jpg,0,4
001338,1,54,1,../input/data/train/images/001338_female_Asian_54,normal.jpg,2,16
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,incorrect_mask.jpg,1,9
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,mask4.jpg,0,3
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,mask1.jpg,0,3
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,mask3.jpg,0,3
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,mask5.jpg,0,3
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,normal.jpg,2,15
001339,1,26,0,../input/data/train/images/001339_female_Asian_26,mask2.jpg,0,3
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,incorrect_mask.jpg,1,6
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,mask5.jpg,0,0
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,mask4.jpg,0,0
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,normal.jpg,2,12
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,mask3.jpg,0,0
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,mask1.jpg,0,0
001340,0,23,0,../input/data/train/images/001340_male_Asian_23,mask2.jpg,0,0
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,mask1.jpg,0,1
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,normal.jpg,2,13
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,mask3.jpg,0,1
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,mask4.jpg,0,1
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,mask2.jpg,0,1
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,mask5.jpg,0,1
001341,0,58,1,../input/data/train/images/001341_male_Asian_58,incorrect_mask.jpg,1,7
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,mask1.jpg,0,3
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,incorrect_mask.jpg,1,9
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,mask5.jpg,0,3
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,mask2.jpg,0,3
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,mask3.jpg,0,3
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,mask4.jpg,0,3
001347,1,22,0,../input/data/train/images/001347_female_Asian_22,normal.jpg,2,15
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,normal.jpg,2,15
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,mask4.jpg,0,3
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,mask2.jpg,0,3
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,incorrect_mask.jpg,1,9
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,mask3.jpg,0,3
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,mask5.jpg,0,3
001348,1,22,0,../input/data/train/images/001348_female_Asian_22,mask1.jpg,0,3
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,mask4.jpg,0,0
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,normal.jpg,2,12
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,mask2.jpg,0,0
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,mask1.jpg,0,0
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,incorrect_mask.jpg,1,6
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,mask3.jpg,0,0
001351,0,24,0,../input/data/train/images/001351_male_Asian_24,mask5.jpg,0,0
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,mask5.jpg,0,3
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,normal.jpg,2,15
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,mask1.jpg,0,3
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,incorrect_mask.jpg,1,9
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,mask4.jpg,0,3
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,mask2.jpg,0,3
001352,1,18,0,../input/data/train/images/001352_female_Asian_18,mask3.jpg,0,3
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,mask2.jpg,0,0
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,incorrect_mask.jpg,1,6
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,mask5.jpg,0,0
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,mask4.jpg,0,0
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,mask3.jpg,0,0
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,normal.jpg,2,12
001354,0,27,0,../input/data/train/images/001354_male_Asian_27,mask1.jpg,0,0
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,mask4.jpg,0,3
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,mask3.jpg,0,3
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,incorrect_mask.jpg,1,9
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,mask2.jpg,0,3
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,normal.jpg,2,15
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,mask1.jpg,0,3
001355,1,22,0,../input/data/train/images/001355_female_Asian_22,mask5.jpg,0,3
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,mask4.jpg,0,0
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,mask2.jpg,0,0
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,mask3.jpg,0,0
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,mask5.jpg,0,0
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,mask1.jpg,0,0
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,normal.jpg,2,12
001356,0,23,0,../input/data/train/images/001356_male_Asian_23,incorrect_mask.jpg,1,6
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,mask1.jpg,0,3
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,mask3.jpg,0,3
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,mask5.jpg,0,3
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,mask4.jpg,0,3
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,normal.jpg,2,15
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,mask2.jpg,0,3
001357,1,25,0,../input/data/train/images/001357_female_Asian_25,incorrect_mask.jpg,1,9
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,mask1.jpg,0,3
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,mask5.jpg,0,3
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,normal.jpg,2,15
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,mask2.jpg,0,3
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,mask4.jpg,0,3
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,incorrect_mask.jpg,1,9
001358,1,29,0,../input/data/train/images/001358_female_Asian_29,mask3.jpg,0,3
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,mask1.jpg,0,0
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,normal.jpg,2,12
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,incorrect_mask.jpg,1,6
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,mask4.jpg,0,0
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,mask2.jpg,0,0
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,mask5.jpg,0,0
001359,0,26,0,../input/data/train/images/001359_male_Asian_26,mask3.jpg,0,0
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,mask2.jpg,0,3
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,mask5.jpg,0,3
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,mask4.jpg,0,3
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,mask1.jpg,0,3
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,incorrect_mask.jpg,1,9
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,mask3.jpg,0,3
001359-1,1,24,0,../input/data/train/images/001359-1_female_Asian_24,normal.jpg,2,15
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,mask2.jpg,0,0
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,mask5.jpg,0,0
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,mask1.jpg,0,0
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,normal.jpg,2,12
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,mask3.jpg,0,0
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,incorrect_mask.jpg,1,6
001360,0,26,0,../input/data/train/images/001360_male_Asian_26,mask4.jpg,0,0
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,mask2.jpg,0,3
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,normal.jpg,2,15
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,mask3.jpg,0,3
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,mask5.jpg,0,3
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,mask4.jpg,0,3
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,mask1.jpg,0,3
001362,1,28,0,../input/data/train/images/001362_female_Asian_28,incorrect_mask.jpg,1,9
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,mask5.jpg,0,5
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,incorrect_mask.jpg,1,11
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,normal.jpg,2,17
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,mask1.jpg,0,5
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,mask4.jpg,0,5
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,mask3.jpg,0,5
001363,1,60,2,../input/data/train/images/001363_female_Asian_60,mask2.jpg,0,5
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,normal.jpg,2,12
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,mask1.jpg,0,0
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,incorrect_mask.jpg,1,6
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,mask5.jpg,0,0
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,mask3.jpg,0,0
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,mask2.jpg,0,0
001364,0,28,0,../input/data/train/images/001364_male_Asian_28,mask4.jpg,0,0
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,mask1.jpg,0,0
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,normal.jpg,2,12
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,mask5.jpg,0,0
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,mask2.jpg,0,0
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,mask4.jpg,0,0
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,incorrect_mask.jpg,1,6
001366,0,24,0,../input/data/train/images/001366_male_Asian_24,mask3.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,mask3.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,mask1.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,normal.jpg,2,12
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,mask5.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,mask4.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,mask2.jpg,0,0
001367,0,21,0,../input/data/train/images/001367_male_Asian_21,incorrect_mask.jpg,1,6
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,mask1.jpg,0,3
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,mask5.jpg,0,3
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,normal.jpg,2,15
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,mask3.jpg,0,3
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,mask4.jpg,0,3
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,mask2.jpg,0,3
001368,1,22,0,../input/data/train/images/001368_female_Asian_22,incorrect_mask.jpg,1,9
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,incorrect_mask.jpg,1,6
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,mask5.jpg,0,0
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,mask4.jpg,0,0
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,mask2.jpg,0,0
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,mask1.jpg,0,0
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,mask3.jpg,0,0
001373,0,23,0,../input/data/train/images/001373_male_Asian_23,normal.jpg,2,12
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,mask2.jpg,0,4
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,mask5.jpg,0,4
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,mask4.jpg,0,4
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,normal.jpg,2,16
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,incorrect_mask.jpg,1,10
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,mask3.jpg,0,4
001376,1,58,1,../input/data/train/images/001376_female_Asian_58,mask1.jpg,0,4
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,mask1.jpg,0,4
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,mask3.jpg,0,4
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,incorrect_mask.jpg,1,10
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,mask2.jpg,0,4
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,mask5.jpg,0,4
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,normal.jpg,2,16
001378,1,55,1,../input/data/train/images/001378_female_Asian_55,mask4.jpg,0,4
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,mask1.jpg,0,0
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,normal.jpg,2,12
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,mask2.jpg,0,0
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,mask3.jpg,0,0
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,incorrect_mask.jpg,1,6
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,mask4.jpg,0,0
001381,0,23,0,../input/data/train/images/001381_male_Asian_23,mask5.jpg,0,0
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,mask3.jpg,0,5
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,mask1.jpg,0,5
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,mask4.jpg,0,5
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,mask5.jpg,0,5
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,normal.jpg,2,17
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,incorrect_mask.jpg,1,11
001382,1,60,2,../input/data/train/images/001382_female_Asian_60,mask2.jpg,0,5
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,mask5.jpg,0,3
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,mask2.jpg,0,3
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,mask3.jpg,0,3
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,incorrect_mask.jpg,1,9
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,mask4.jpg,0,3
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,normal.jpg,2,15
001384,1,22,0,../input/data/train/images/001384_female_Asian_22,mask1.jpg,0,3
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,mask3.jpg,0,3
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,incorrect_mask.jpg,1,9
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,mask5.jpg,0,3
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,mask4.jpg,0,3
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,mask1.jpg,0,3
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,normal.jpg,2,15
001386,1,20,0,../input/data/train/images/001386_female_Asian_20,mask2.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,incorrect_mask.jpg,1,9
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,mask4.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,mask1.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,mask2.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,mask3.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,mask5.jpg,0,3
001387,1,21,0,../input/data/train/images/001387_female_Asian_21,normal.jpg,2,15
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,mask4.jpg,0,0
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,normal.jpg,2,12
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,mask5.jpg,0,0
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,mask3.jpg,0,0
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,mask2.jpg,0,0
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,mask1.jpg,0,0
001388,0,21,0,../input/data/train/images/001388_male_Asian_21,incorrect_mask.jpg,1,6
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,mask3.jpg,0,0
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,mask5.jpg,0,0
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,incorrect_mask.jpg,1,6
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,mask4.jpg,0,0
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,mask2.jpg,0,0
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,normal.jpg,2,12
001389,0,21,0,../input/data/train/images/001389_male_Asian_21,mask1.jpg,0,0
